ParameterId;Date;Value
14;06.09.2022;0,5949288
15;06.09.2022;3,471666
20;06.09.2022;0,1818378
21;06.09.2022;4,448802
22;06.09.2022;4,918932
23;06.09.2022;2,742438
24;06.09.2022;217,4288
25;06.09.2022;0,1438511
26;06.09.2022;355,9597
28;06.09.2022;29,70262
29;06.09.2022;61
30;06.09.2022;2666,399
31;06.09.2022;1,107414
32;06.09.2022;0
33;06.09.2022;0
34;06.09.2022;32,14916
35;06.09.2022;365,7744
36;06.09.2022;0,9806296
37;06.09.2022;0,9688755
38;06.09.2022;7,920468
39;06.09.2022;33,69565
40;06.09.2022;1,145681
41;06.09.2022;1,355864
42;06.09.2022;1,175897
43;06.09.2022;11,5
44;06.09.2022;0,42
45;06.09.2022;0,3
46;06.09.2022;0,7
47;06.09.2022;90
48;06.09.2022;7,2
49;06.09.2022;34,00433
50;06.09.2022;57,41323
51;06.09.2022;2156,096
52;06.09.2022;3,825086
53;06.09.2022;1275,047
54;06.09.2022;2134,078
55;06.09.2022;437,5655
1;06.09.2022;1,192168
2;06.09.2022;0,8345179
3;06.09.2022;0,3576505
4;06.09.2022;1251,095
5;06.09.2022;217,4932
6;06.09.2022;0,6325
7;06.09.2022;20,2
8;06.09.2022;43,91304
9;06.09.2022;1,200726
10;06.09.2022;1,137845
11;06.09.2022;0,9997004
12;06.09.2022;0,4762452
13;06.09.2022;0,3066357
14;06.09.2022;0,6242203
15;06.09.2022;2,906242
20;06.09.2022;0,2330097
21;06.09.2022;4,836318
22;06.09.2022;5,107925
23;06.09.2022;2,809919
24;06.09.2022;235,5521
25;06.09.2022;0,1493781
26;06.09.2022;416,4146
28;06.09.2022;48,10686
29;06.09.2022;64
30;06.09.2022;2779,602
31;06.09.2022;1,083032
32;06.09.2022;0
33;06.09.2022;0
34;06.09.2022;32,86095
35;06.09.2022;400,3946
36;06.09.2022;1,003628
37;06.09.2022;1,013265
38;06.09.2022;7,742559
39;06.09.2022;36,31579
40;06.09.2022;1,173138
41;06.09.2022;1,387768
42;06.09.2022;1,202843
43;06.09.2022;11,7
44;06.09.2022;0,42
45;06.09.2022;0,3
46;06.09.2022;0,6
47;06.09.2022;89,3
48;06.09.2022;8
49;06.09.2022;33,61304
50;06.09.2022;57,48882
51;06.09.2022;2120,488
52;06.09.2022;3,755503
53;06.09.2022;1312,61
54;06.09.2022;2194,758
55;06.09.2022;445,2283
1;07.09.2022;1,150282
2;07.09.2022;0,8051976
3;07.09.2022;0,3450847
4;07.09.2022;1251,544
5;07.09.2022;228,5181
6;07.09.2022;0,655
7;07.09.2022;18
8;07.09.2022;42,05608
9;07.09.2022;1,200486
10;07.09.2022;1,160038
11;07.09.2022;0,9997327
12;07.09.2022;0,4592003
13;07.09.2022;0,2956612
14;07.09.2022;0,6018794
15;07.09.2022;2,967232
20;07.09.2022;0,2193919
21;07.09.2022;4,485789
22;07.09.2022;4,977724
23;07.09.2022;2,774738
24;07.09.2022;285,4142
25;07.09.2022;0,1455705
26;07.09.2022;512,9221
28;07.09.2022;49,2356
29;07.09.2022;61,5
30;07.09.2022;2777,807
31;07.09.2022;1,248979
32;07.09.2022;0
33;07.09.2022;0
34;07.09.2022;32,73999
35;07.09.2022;406,4745
36;07.09.2022;1,008505
37;07.09.2022;1,004065
38;07.09.2022;7,453021
39;07.09.2022;39,41177
40;07.09.2022;1,181345
41;07.09.2022;1,409007
42;07.09.2022;1,211837
43;07.09.2022;11,7
44;07.09.2022;0,42
45;07.09.2022;0,3
46;07.09.2022;0,6
47;07.09.2022;88,7
48;07.09.2022;8,1
49;07.09.2022;33,00772
50;07.09.2022;57,56038
51;07.09.2022;2107,295
52;07.09.2022;3,771844
53;07.09.2022;1281,432
54;07.09.2022;2142,22
55;07.09.2022;443,2154
1;07.09.2022;1,170722
2;07.09.2022;0,819505
3;07.09.2022;0,3512165
4;07.09.2022;1251,474
5;07.09.2022;209,0125
6;07.09.2022;0,6066667
7;07.09.2022;18,2
8;07.09.2022;42,42424
9;07.09.2022;1,247191
10;07.09.2022;1,163363
11;07.09.2022;0,9996845
12;07.09.2022;0,4684047
13;07.09.2022;0,3015875
14;07.09.2022;0,6139436
15;07.09.2022;2,459649
20;07.09.2022;0,2750272
21;07.09.2022;4,512387
22;07.09.2022;5,132031
23;07.09.2022;2,789702
24;07.09.2022;277,8751
25;07.09.2022;0,1500831
26;07.09.2022;480,9879
28;07.09.2022;47,45525
29;07.09.2022;64,5
30;07.09.2022;2794,429
31;07.09.2022;1,329466
32;07.09.2022;0
33;07.09.2022;0
34;07.09.2022;32,88181
35;07.09.2022;411,6106
36;07.09.2022;1,029963
37;07.09.2022;1,029897
38;07.09.2022;6,972036
39;07.09.2022;32,92683
40;07.09.2022;1,178337
41;07.09.2022;1,405068
42;07.09.2022;1,208956
43;07.09.2022;11,7
44;07.09.2022;0,44
45;07.09.2022;0,3
46;07.09.2022;0,8
47;07.09.2022;88,9
48;07.09.2022;7,9
49;07.09.2022;33,2193
50;07.09.2022;57,56741
51;07.09.2022;2100,617
52;07.09.2022;3,740874
53;07.09.2022;1316,187
54;07.09.2022;2199,884
55;07.09.2022;446,7957
1;07.09.2022;1,179483
2;07.09.2022;0,8256382
3;07.09.2022;0,353845
4;07.09.2022;1251,178
5;07.09.2022;225,786
6;07.09.2022;0,5875
7;07.09.2022;18,6
8;07.09.2022;42,75862
9;07.09.2022;1,237685
10;07.09.2022;1,15218
11;07.09.2022;0,9997302
12;07.09.2022;0,4681408
13;07.09.2022;0,3014176
14;07.09.2022;0,6135978
15;07.09.2022;2,526871
20;07.09.2022;0,2711492
21;07.09.2022;4,705109
22;07.09.2022;4,759988
23;07.09.2022;2,793085
24;07.09.2022;270,1343
25;07.09.2022;0,1392029
26;07.09.2022;515,4323
28;07.09.2022;43,44839
29;07.09.2022;59,5
30;07.09.2022;2660,879
31;07.09.2022;1,196417
32;07.09.2022;0
33;07.09.2022;0
34;07.09.2022;32,12445
35;07.09.2022;400,2072
36;07.09.2022;1,020936
37;07.09.2022;1,028659
38;07.09.2022;7,23198
39;07.09.2022;33,17073
40;07.09.2022;1,17655
41;07.09.2022;1,403179
42;07.09.2022;1,207523
43;07.09.2022;11,6
44;07.09.2022;0,44
45;07.09.2022;0,3
46;07.09.2022;0,7
47;07.09.2022;88,8
48;07.09.2022;8,2
49;07.09.2022;33,33224
50;07.09.2022;57,5868
51;07.09.2022;2085,229
52;07.09.2022;3,842173
53;07.09.2022;1236,311
54;07.09.2022;2068,337
55;07.09.2022;435,4284
1;08.09.2022;1,210688
2;08.09.2022;0,8474816
3;08.09.2022;0,3632064
4;08.09.2022;1251,604
5;08.09.2022;202,7347
6;08.09.2022;0,676
7;08.09.2022;18,2
8;08.09.2022;41,6476
9;08.09.2022;1,238788
10;08.09.2022;1,185699
11;08.09.2022;0,9996637
12;08.09.2022;0,4858263
13;08.09.2022;0,3128046
14;08.09.2022;0,6367784
15;08.09.2022;2,473429
20;08.09.2022;0,2791011
21;08.09.2022;4,7429
22;08.09.2022;4,930673
23;08.09.2022;2,804019
24;08.09.2022;223,6213
25;08.09.2022;0,1441945
26;08.09.2022;417,3913
28;08.09.2022;50,75314
29;08.09.2022;62,5
30;08.09.2022;2833,555
31;08.09.2022;1,103024
32;08.09.2022;0
33;08.09.2022;0
34;08.09.2022;32,10638
35;08.09.2022;407,1153
36;08.09.2022;1,032727
37;08.09.2022;1,043922
38;08.09.2022;7,21633
39;08.09.2022;55
40;08.09.2022;1,132246
41;08.09.2022;1,344602
42;08.09.2022;1,166988
43;08.09.2022;11,6
44;08.09.2022;0,44
45;08.09.2022;0,3
46;08.09.2022;0,7
47;08.09.2022;89
48;08.09.2022;8,1
49;08.09.2022;33,21374
50;08.09.2022;57,75055
51;08.09.2022;2050,427
52;08.09.2022;3,704019
53;08.09.2022;1262,634
54;08.09.2022;2102,931
55;08.09.2022;449,6499
1;08.09.2022;1,19117
2;08.09.2022;0,833819
3;08.09.2022;0,357351
4;08.09.2022;1250,599
5;08.09.2022;237,0995
6;08.09.2022;0,7425
7;08.09.2022;18
8;08.09.2022;41,09589
9;08.09.2022;1,270781
10;08.09.2022;1,12189
11;08.09.2022;0,999737
12;08.09.2022;0,4716772
13;08.09.2022;0,3036945
14;08.09.2022;0,6182329
15;08.09.2022;2,231705
20;08.09.2022;0,3020956
21;08.09.2022;4,245279
22;08.09.2022;5,002337
23;08.09.2022;2,81439
24;08.09.2022;224,2009
25;08.09.2022;0,1462903
26;08.09.2022;393,8448
28;08.09.2022;53,56997
29;08.09.2022;63,5
30;08.09.2022;2898,758
31;08.09.2022;0,9455984
32;08.09.2022;0
33;08.09.2022;0
34;08.09.2022;31,30661
35;08.09.2022;419,7813
36;08.09.2022;1,057935
37;08.09.2022;1,047767
38;08.09.2022;6,476985
39;08.09.2022;49,28571
40;08.09.2022;1,125178
41;08.09.2022;1,336044
42;08.09.2022;1,159177
43;08.09.2022;11,1
44;08.09.2022;0,4
45;08.09.2022;0,3
46;08.09.2022;0,7
47;08.09.2022;88,9
48;08.09.2022;8
49;08.09.2022;33,02924
50;08.09.2022;57,663
51;08.09.2022;2019,12
52;08.09.2022;3,876817
53;08.09.2022;1309,187
54;08.09.2022;2182,751
55;08.09.2022;430,0583
1;08.09.2022;1,133246
2;08.09.2022;0,7932721
3;08.09.2022;0,3399737
4;08.09.2022;1250,893
5;08.09.2022;247,8809
6;08.09.2022;0,6725
7;08.09.2022;18
8;08.09.2022;40,90909
9;08.09.2022;1,228677
10;08.09.2022;1,112794
11;08.09.2022;0,9997541
12;08.09.2022;0,4493504
13;08.09.2022;0,2893192
14;08.09.2022;0,588969
15;08.09.2022;2,638397
20;08.09.2022;0,2567766
21;08.09.2022;4,670767
22;08.09.2022;4,997735
23;08.09.2022;2,769933
24;08.09.2022;240,4429
25;08.09.2022;0,1461557
26;08.09.2022;345,8062
28;08.09.2022;54,43137
29;08.09.2022;63
30;08.09.2022;2806,173
31;08.09.2022;0,9699938
32;08.09.2022;0
33;08.09.2022;0
34;08.09.2022;31,80171
35;08.09.2022;403,2881
36;08.09.2022;1,016069
37;08.09.2022;1,020534
38;08.09.2022;7,309164
39;08.09.2022;42,15385
40;08.09.2022;1,11432
41;08.09.2022;1,323081
42;08.09.2022;1,148239
43;08.09.2022;11,4
44;08.09.2022;0,4
45;08.09.2022;0,3
46;08.09.2022;0,7
47;08.09.2022;88,7
48;08.09.2022;7,7
49;08.09.2022;33,16312
50;08.09.2022;57,61438
51;08.09.2022;2080,755
52;08.09.2022;3,857166
53;08.09.2022;1303,336
54;08.09.2022;2175,51
55;08.09.2022;432,7492
1;09.09.2022;1,135665
2;09.09.2022;0,7949657
3;09.09.2022;0,3406996
4;09.09.2022;1251,166
5;09.09.2022;252,624
6;09.09.2022;0,47
7;09.09.2022;18,6
8;09.09.2022;41,89189
9;09.09.2022;1,195599
10;09.09.2022;1,174856
11;09.09.2022;0,9997556
12;09.09.2022;0,4505479
13;09.09.2022;0,2900902
14;09.09.2022;0,5905386
15;09.09.2022;3,074704
20;09.09.2022;0,2141162
21;09.09.2022;4,646355
22;09.09.2022;5,10452
23;09.09.2022;2,777437
24;09.09.2022;237,9113
25;09.09.2022;0,1492786
26;09.09.2022;398,4056
28;09.09.2022;64,03833
29;09.09.2022;64
30;09.09.2022;2970,25
31;09.09.2022;0,9417607
32;09.09.2022;0
33;09.09.2022;0
34;09.09.2022;31,41245
35;09.09.2022;424,9721
36;09.09.2022;0,9902201
37;09.09.2022;0,9839034
38;09.09.2022;7,721059
39;09.09.2022;28,21101
40;09.09.2022;1,149429
41;09.09.2022;1,370007
42;09.09.2022;1,187306
43;09.09.2022;11,4
44;09.09.2022;0,4
45;09.09.2022;0,3
46;09.09.2022;0,7
47;09.09.2022;88,6
48;09.09.2022;7,9
49;09.09.2022;33,22828
50;09.09.2022;57,33343
51;09.09.2022;2016,972
52;09.09.2022;3,849383
53;09.09.2022;1320,33
54;09.09.2022;2219,895
55;09.09.2022;436,776
1;09.09.2022;1,118495
2;09.09.2022;0,7829463
3;09.09.2022;0,3355485
4;09.09.2022;1251,453
5;09.09.2022;246,9861
6;09.09.2022;0,4025
7;09.09.2022;18,2
8;09.09.2022;40,0881
9;09.09.2022;1,243142
10;09.09.2022;1,214031
11;09.09.2022;0,9997498
12;09.09.2022;0,4459709
13;09.09.2022;0,2871433
14;09.09.2022;0,5845394
15;09.09.2022;2,481525
20;09.09.2022;0,2692026
21;09.09.2022;4,403391
22;09.09.2022;5,111102
23;09.09.2022;2,763397
24;09.09.2022;222,9035
25;09.09.2022;0,149471
26;09.09.2022;329,472
28;09.09.2022;67,34776
29;09.09.2022;65,5
30;09.09.2022;2956,086
31;09.09.2022;0,9024943
32;09.09.2022;0
33;09.09.2022;0
34;09.09.2022;31,94333
35;09.09.2022;422,3184
36;09.09.2022;1,038653
37;09.09.2022;1,033161
38;09.09.2022;6,884917
39;09.09.2022;28,86364
40;09.09.2022;1,143034
41;09.09.2022;1,361877
42;09.09.2022;1,179936
43;09.09.2022;11,7
44;09.09.2022;0,41
45;09.09.2022;0,3
46;09.09.2022;0,6
47;09.09.2022;88,3
48;09.09.2022;8,2
49;09.09.2022;33,02645
50;09.09.2022;57,23224
51;09.09.2022;2040,861
52;09.09.2022;3,787043
53;09.09.2022;1307,236
54;09.09.2022;2204,136
55;09.09.2022;445,2297
1;09.09.2022;1,113506
2;09.09.2022;0,779454
3;09.09.2022;0,3340517
4;09.09.2022;1251,445
5;09.09.2022;241,5705
6;09.09.2022;0,42
7;09.09.2022;19
8;09.09.2022;41,30435
9;09.09.2022;1,219245
10;09.09.2022;1,24732
11;09.09.2022;0,9997367
12;09.09.2022;0,4465671
13;09.09.2022;0,2875271
14;09.09.2022;0,5853209
15;09.09.2022;2,710788
20;09.09.2022;0,248129
21;09.09.2022;4,647155
22;09.09.2022;5,177089
23;09.09.2022;2,762171
24;09.09.2022;203,3529
25;09.09.2022;0,1514008
26;09.09.2022;270,855
28;09.09.2022;75,18317
29;09.09.2022;69,5
30;09.09.2022;3010,406
31;09.09.2022;0,841795
32;09.09.2022;0
33;09.09.2022;0
34;09.09.2022;31,94277
35;09.09.2022;422,6014
36;09.09.2022;1,015834
37;09.09.2022;1,019348
38;09.09.2022;7,357944
39;09.09.2022;37,42857
40;09.09.2022;1,140017
41;09.09.2022;1,357572
42;09.09.2022;1,17419
43;09.09.2022;11,4
44;09.09.2022;0,41
45;09.09.2022;0,3
46;09.09.2022;0,7
47;09.09.2022;88,4
48;09.09.2022;8,2
49;09.09.2022;31,97968
50;09.09.2022;56,97841
51;09.09.2022;2041,186
52;09.09.2022;3,726716
53;09.09.2022;1306,514
54;09.09.2022;2212,186
55;09.09.2022;454,3402
1;10.09.2022;1,110342
2;10.09.2022;0,7772393
3;10.09.2022;0,3331026
4;10.09.2022;1251,099
5;10.09.2022;246,3151
6;10.09.2022;0,398
7;10.09.2022;19
8;10.09.2022;41,57549
9;10.09.2022;1,192448
10;10.09.2022;1,269897
11;10.09.2022;0,9997486
12;10.09.2022;0,4479864
13;10.09.2022;0,2884409
14;10.09.2022;0,5871812
15;10.09.2022;3,077099
20;10.09.2022;0,2125071
21;10.09.2022;4,584238
22;10.09.2022;5,176697
23;10.09.2022;2,756797
24;10.09.2022;194,0954
25;10.09.2022;0,1513893
26;10.09.2022;254,9108
28;10.09.2022;78,2458
29;10.09.2022;69
30;10.09.2022;3023,328
31;10.09.2022;0,7879962
32;10.09.2022;0
33;10.09.2022;0
34;10.09.2022;32,20861
35;10.09.2022;421,4706
36;10.09.2022;0,998782
37;10.09.2022;0,996945
38;10.09.2022;7,661337
39;10.09.2022;30,69307
40;10.09.2022;1,151755
41;10.09.2022;1,373814
42;10.09.2022;1,194524
43;10.09.2022;11,4
44;10.09.2022;0,41
45;10.09.2022;0,3
46;10.09.2022;0,7
47;10.09.2022;87,6
48;10.09.2022;8,3
49;10.09.2022;32,36068
50;10.09.2022;57,39031
51;10.09.2022;2055,54
52;10.09.2022;3,647485
53;10.09.2022;1302,453
54;10.09.2022;2188,687
55;10.09.2022;460,7102
1;10.09.2022;1,119434
2;10.09.2022;0,7836035
3;10.09.2022;0,3358301
4;10.09.2022;1251,454
5;10.09.2022;255,4001
6;10.09.2022;0,444
7;10.09.2022;19,3
8;10.09.2022;41,06383
9;10.09.2022;1,209559
10;10.09.2022;1,330523
11;10.09.2022;0,9997643
12;10.09.2022;0,4564007
13;10.09.2022;0,2938586
14;10.09.2022;0,5982099
15;10.09.2022;2,88717
20;10.09.2022;0,2258555
21;10.09.2022;4,456331
22;10.09.2022;5,174924
23;10.09.2022;2,761987
24;10.09.2022;192,7581
25;10.09.2022;0,1513375
26;10.09.2022;234,4265
28;10.09.2022;68,03711
29;10.09.2022;68
30;10.09.2022;3059,545
31;10.09.2022;0,7547299
32;10.09.2022;0
33;10.09.2022;0
34;10.09.2022;32,72667
35;10.09.2022;432,2045
36;10.09.2022;1,008578
37;10.09.2022;1,001014
38;10.09.2022;7,343501
39;10.09.2022;28,26087
40;10.09.2022;1,15066
41;10.09.2022;1,372666
42;10.09.2022;1,192559
43;10.09.2022;11,5
44;10.09.2022;0,43
45;10.09.2022;0,3
46;10.09.2022;0,7
47;10.09.2022;87,8
48;10.09.2022;8,2
49;10.09.2022;31,95083
50;10.09.2022;57,31252
51;10.09.2022;2054,041
52;10.09.2022;3,527236
53;10.09.2022;1277,681
54;10.09.2022;2149,418
55;10.09.2022;476,9399
1;10.09.2022;1,139763
2;10.09.2022;0,7978342
3;10.09.2022;0,3419289
4;10.09.2022;1251,314
5;10.09.2022;254,608
6;10.09.2022;0,7725
7;10.09.2022;18,5
8;10.09.2022;39,78495
9;10.09.2022;1,242839
10;10.09.2022;1,207199
11;10.09.2022;0,9997687
12;10.09.2022;0,4600062
13;10.09.2022;0,29618
14;10.09.2022;0,6029357
15;10.09.2022;2,522251
20;10.09.2022;0,2625918
21;10.09.2022;4,352949
22;10.09.2022;5,127105
23;10.09.2022;2,77921
24;10.09.2022;228,7345
25;10.09.2022;0,149939
26;10.09.2022;302,2203
28;10.09.2022;82,5237
29;10.09.2022;67,5
30;10.09.2022;2904,501
31;10.09.2022;0,898379
32;10.09.2022;0
33;10.09.2022;0
34;10.09.2022;0
35;10.09.2022;431,5406
36;10.09.2022;1,028643
37;10.09.2022;1,018367
38;10.09.2022;6,8752
39;10.09.2022;46,1017
40;10.09.2022;1,14856
41;10.09.2022;1,370348
42;10.09.2022;1,19099
43;10.09.2022;11,7
44;10.09.2022;0,43
45;10.09.2022;0,3
46;10.09.2022;0,6
47;10.09.2022;88,2
48;10.09.2022;8,1
49;10.09.2022;32,16663
50;10.09.2022;57,34718
51;10.09.2022;647,2632
52;10.09.2022;3,645858
53;10.09.2022;1295,48
54;10.09.2022;2166,808
55;10.09.2022;458,7645
1;11.09.2022;1,133696
2;11.09.2022;0,793587
3;11.09.2022;0,3401087
4;11.09.2022;1251,215
5;11.09.2022;252,0113
6;11.09.2022;0,8375
7;11.09.2022;18,7
8;11.09.2022;40,21505
9;11.09.2022;1,236679
10;11.09.2022;1,161774
11;11.09.2022;0,9997588
12;11.09.2022;0,4567983
13;11.09.2022;0,2941146
14;11.09.2022;0,598731
15;11.09.2022;2,573108
20;11.09.2022;0,2513526
21;11.09.2022;4,170454
22;11.09.2022;5,334043
23;11.09.2022;2,770283
24;11.09.2022;239,7273
25;11.09.2022;0,1559908
26;11.09.2022;301,8548
28;11.09.2022;79,78606
29;11.09.2022;70,5
30;11.09.2022;2934,262
31;11.09.2022;0,951256
32;11.09.2022;0
33;11.09.2022;0
34;11.09.2022;32,96368
35;11.09.2022;431,7542
36;11.09.2022;1,034696
37;11.09.2022;1,016293
38;11.09.2022;6,743561
39;11.09.2022;41,84615
40;11.09.2022;1,203497
41;11.09.2022;1,418169
42;11.09.2022;1,226704
43;11.09.2022;11,7
44;11.09.2022;0,43
45;11.09.2022;0,3
46;11.09.2022;0,6
47;11.09.2022;87,9
48;11.09.2022;8
49;11.09.2022;32,08622
50;11.09.2022;57,17554
51;11.09.2022;2068,554
52;11.09.2022;3,667186
53;11.09.2022;1348,278
54;11.09.2022;2260,84
55;11.09.2022;457,2538
1;11.09.2022;1,100936
2;11.09.2022;0,7706555
3;11.09.2022;0,3302809
4;11.09.2022;1250,993
5;11.09.2022;221,6932
6;11.09.2022;0,596
7;11.09.2022;17,8
8;11.09.2022;38,52814
9;11.09.2022;1,27625
10;11.09.2022;1,192162
11;11.09.2022;0,9996966
12;11.09.2022;0,4428374
13;11.09.2022;0,2851257
14;11.09.2022;0,5804323
15;11.09.2022;2,188261
20;11.09.2022;0,3133522
21;11.09.2022;4,37035
22;11.09.2022;5,429754
23;11.09.2022;2,729232
24;11.09.2022;198,6061
25;11.09.2022;0,1587898
26;11.09.2022;288,045
28;11.09.2022;66,62805
29;11.09.2022;71,5
30;11.09.2022;2990,933
31;11.09.2022;0,8958601
32;11.09.2022;0
33;11.09.2022;0
34;11.09.2022;0
35;11.09.2022;429,7472
36;11.09.2022;1,05375
37;11.09.2022;1,053664
38;11.09.2022;6,558612
39;11.09.2022;46,20253
40;11.09.2022;1,205445
41;11.09.2022;1,42051
42;11.09.2022;1,228117
43;11.09.2022;11,7
44;11.09.2022;0,39
45;11.09.2022;0,3
46;11.09.2022;0,5
47;11.09.2022;88
48;11.09.2022;7,9
49;11.09.2022;31,80628
50;11.09.2022;57,13535
51;11.09.2022;656,8426
52;11.09.2022;3,69184
53;11.09.2022;1371,71
54;11.09.2022;2308,667
55;11.09.2022;455,8859
1;11.09.2022;1,123405
2;11.09.2022;0,7863836
3;11.09.2022;0,3370216
4;11.09.2022;1251,035
5;11.09.2022;223,6942
6;11.09.2022;0,5875
7;11.09.2022;18,8
8;11.09.2022;39,57895
9;11.09.2022;1,256442
10;11.09.2022;1,228504
11;11.09.2022;0,9997109
12;11.09.2022;0,4524682
13;11.09.2022;0,2913266
14;11.09.2022;0,5930555
15;11.09.2022;2,315813
20;11.09.2022;0,297133
21;11.09.2022;4,555949
22;11.09.2022;5,31347
23;11.09.2022;2,745927
24;11.09.2022;202,4551
25;11.09.2022;0,1553892
26;11.09.2022;272,2491
28;11.09.2022;67,5743
29;11.09.2022;69,5
30;11.09.2022;3000,555
31;11.09.2022;0,9050532
32;11.09.2022;0
33;11.09.2022;0
34;11.09.2022;32,94831
35;11.09.2022;433,3253
36;11.09.2022;1,047853
37;11.09.2022;1,052415
38;11.09.2022;6,871762
39;11.09.2022;48,47458
40;11.09.2022;1,194113
41;11.09.2022;1,406188
42;11.09.2022;1,215161
43;11.09.2022;11,4
44;11.09.2022;0,39
45;11.09.2022;0,3
46;11.09.2022;0,7
47;11.09.2022;88,1
48;11.09.2022;8
49;11.09.2022;31,4293
50;11.09.2022;56,95414
51;11.09.2022;2063,704
52;11.09.2022;3,680219
53;11.09.2022;1335,195
54;11.09.2022;2254,746
55;11.09.2022;458,8592
1;12.09.2022;1,132187
2;12.09.2022;0,7925307
3;12.09.2022;0,339656
4;12.09.2022;1251,426
5;12.09.2022;223,8048
6;12.09.2022;0,5825
7;12.09.2022;19
8;12.09.2022;40,25424
9;12.09.2022;1,25679
10;12.09.2022;1,207446
11;12.09.2022;0,9997048
12;12.09.2022;0,4557822
13;12.09.2022;0,2934604
14;12.09.2022;0,5973992
15;12.09.2022;2,314117
20;12.09.2022;0,2951684
21;12.09.2022;4,474109
22;12.09.2022;5,435564
23;12.09.2022;2,755418
24;12.09.2022;207,6933
25;12.09.2022;0,1589597
26;12.09.2022;281,8025
28;12.09.2022;64,31831
29;12.09.2022;71
30;12.09.2022;3041,793
31;12.09.2022;0,9280111
32;12.09.2022;0
33;12.09.2022;0
34;12.09.2022;32,89687
35;12.09.2022;430,5575
36;12.09.2022;1,053086
37;12.09.2022;1,051653
38;12.09.2022;6,788227
39;12.09.2022;44,51613
40;12.09.2022;1,175905
41;12.09.2022;1,403506
42;12.09.2022;1,203279
43;12.09.2022;11,4
44;12.09.2022;0,39
45;12.09.2022;0,3
46;12.09.2022;0,7
47;12.09.2022;87,9
48;12.09.2022;8,1
49;12.09.2022;31,1609
50;12.09.2022;57,12159
51;12.09.2022;2067,014
52;12.09.2022;3,689576
53;12.09.2022;1369,228
54;12.09.2022;2308,935
55;12.09.2022;457,0455
1;12.09.2022;1,118821
2;12.09.2022;0,7831747
3;12.09.2022;0,3356463
4;12.09.2022;1250,959
5;12.09.2022;224,945
6;12.09.2022;0,4775
7;12.09.2022;18,6
8;12.09.2022;40,43478
9;12.09.2022;1,26087
10;12.09.2022;1,229156
11;12.09.2022;0,9997154
12;12.09.2022;0,4504319
13;12.09.2022;0,2900155
14;12.09.2022;0,5903865
15;12.09.2022;2,3132
20;12.09.2022;0,2916386
21;12.09.2022;4,342567
22;12.09.2022;5,322291
23;12.09.2022;2,7373
24;12.09.2022;192,7713
25;12.09.2022;0,1556471
26;12.09.2022;276,0897
28;12.09.2022;69,51814
29;12.09.2022;69,5
30;12.09.2022;3026,896
31;12.09.2022;0,8569708
32;12.09.2022;0
33;12.09.2022;0
34;12.09.2022;32,41509
35;12.09.2022;418,5216
36;12.09.2022;1,043478
37;12.09.2022;1,037832
38;12.09.2022;6,655767
39;12.09.2022;51,53846
40;12.09.2022;1,159386
41;12.09.2022;1,381997
42;12.09.2022;1,185759
43;12.09.2022;11,4
44;12.09.2022;0,43
45;12.09.2022;0,3
46;12.09.2022;0,7
47;12.09.2022;88
48;12.09.2022;7,9
49;12.09.2022;31,42267
50;12.09.2022;56,98355
51;12.09.2022;2065,427
52;12.09.2022;3,685521
53;12.09.2022;1336,789
54;12.09.2022;2260,136
55;12.09.2022;458,7466
1;12.09.2022;1,167897
2;12.09.2022;0,8175277
3;12.09.2022;0,350369
4;12.09.2022;1251,192
5;12.09.2022;211,9821
6;12.09.2022;0,5475
7;12.09.2022;18,6
8;12.09.2022;40,78947
9;12.09.2022;1,240491
10;12.09.2022;1,254528
11;12.09.2022;0,9996818
12;12.09.2022;0,4712607
13;12.09.2022;0,3034264
14;12.09.2022;0,617687
15;12.09.2022;2,488678
20;12.09.2022;0,2720492
21;12.09.2022;4,546405
22;12.09.2022;5,278748
23;12.09.2022;2,7871
24;12.09.2022;196,1336
25;12.09.2022;0,1543737
26;12.09.2022;202,1343
28;12.09.2022;85,09404
29;12.09.2022;68
30;12.09.2022;3022,73
31;12.09.2022;0,9252366
32;12.09.2022;0
33;12.09.2022;0
34;12.09.2022;32,84565
35;12.09.2022;427,0399
36;12.09.2022;1,028221
37;12.09.2022;1,029532
38;12.09.2022;7,035082
39;12.09.2022;46,89655
40;12.09.2022;1,133937
41;12.09.2022;1,35091
42;12.09.2022;1,159451
43;12.09.2022;11,6
44;12.09.2022;0,43
45;12.09.2022;0,3
46;12.09.2022;0,5
47;12.09.2022;88,5
48;12.09.2022;7,9
49;12.09.2022;31,41981
50;12.09.2022;56,78405
51;12.09.2022;2061,242
52;12.09.2022;3,657486
53;12.09.2022;1316,892
54;12.09.2022;2232,897
55;12.09.2022;463,592
1;13.09.2022;1,199181
2;13.09.2022;0,8394268
3;13.09.2022;0,3597543
4;13.09.2022;1251,014
5;13.09.2022;204,8737
6;13.09.2022;0,718
7;13.09.2022;18,2
8;13.09.2022;40,625
9;13.09.2022;1,220443
10;13.09.2022;1,251307
11;13.09.2022;0,9996753
12;13.09.2022;0,4853477
13;13.09.2022;0,3124964
14;13.09.2022;0,6361511
15;13.09.2022;2,751174
20;13.09.2022;0,2441168
21;13.09.2022;4,658462
22;13.09.2022;5,196621
23;13.09.2022;2,820684
24;13.09.2022;226,1975
25;13.09.2022;0,151972
26;13.09.2022;281,7304
28;13.09.2022;106,567
29;13.09.2022;68
30;13.09.2022;3005,548
31;13.09.2022;1,104082
