ParameterId;Date;Value
8;20.04.2022 16:00;42,46575
8;21.04.2022 0:00;42,82353
8;21.04.2022 8:00;42,43119
8;21.04.2022 16:00;43,77778
8;22.04.2022 0:00;42,23744
8;22.04.2022 8:00;41,17647
8;22.04.2022 16:00;44,39252
8;23.04.2022 0:00;43,34086
8;23.04.2022 8:00;42,06896
8;23.04.2022 16:00;43,63636
8;24.04.2022 0:00;41,37116
8;24.04.2022 8:00;42,56757
8;24.04.2022 16:00;41,81818
8;25.04.2022 0:00;42,38411
8;25.04.2022 8:00;44,05286
8;25.04.2022 16:00;44,44444
8;26.04.2022 0:00;37,73585
8;26.04.2022 8:00;41,13786
8;26.04.2022 16:00;42,22222
8;27.04.2022 0:00;42,55319
8;27.04.2022 8:00;42,20779
8;27.04.2022 16:00;41,37168
8;28.04.2022 0:00;42,39631
8;28.04.2022 8:00;41,50537
8;28.04.2022 16:00;41,2766
8;29.04.2022 0:00;41,37168
8;29.04.2022 8:00;42,37288
8;29.04.2022 16:00;41,9426
8;30.04.2022 0:00;40,96917
8;30.04.2022 8:00;42,0354
8;30.04.2022 16:00;40
8;01.05.2022 0:00;43,39207
8;01.05.2022 8:00;43,52679
8;01.05.2022 16:00;43,379
8;02.05.2022 0:00;39,53489
8;02.05.2022 8:00;44,42013
8;02.05.2022 16:00;43,10722
8;03.05.2022 0:00;40,72398
8;03.05.2022 8:00;43,31897
8;03.05.2022 16:00;41,9426
8;04.05.2022 0:00;38,97216
8;04.05.2022 8:00;42,22222
8;04.05.2022 16:00;0
8;05.05.2022 0:00;41,75824
8;05.05.2022 8:00;42,1978
8;05.05.2022 16:00;41,55556
8;06.05.2022 0:00;41,12554
8;06.05.2022 8:00;41,64811
8;06.05.2022 16:00;42,47788
8;07.05.2022 0:00;40,21739
8;07.05.2022 8:00;41,85022
8;07.05.2022 16:00;40,84507
8;08.05.2022 0:00;39,13979
8;08.05.2022 8:00;41,9426
8;08.05.2022 16:00;41,83445
8;09.05.2022 0:00;43,10722
8;09.05.2022 8:00;42,04546
8;09.05.2022 16:00;41,4966
8;10.05.2022 0:00;40,74074
8;10.05.2022 8:00;42,92135
8;10.05.2022 16:00;43,25581
8;11.05.2022 0:00;40,27149
8;11.05.2022 8:00;40,43011
8;11.05.2022 16:00;42,09402
8;12.05.2022 0:00;42,09354
8;12.05.2022 8:00;40,78947
8;12.05.2022 16:00;42,98642
8;13.05.2022 0:00;42,98642
8;13.05.2022 8:00;43,33333
8;13.05.2022 16:00;39,53489
8;14.05.2022 0:00;40,28436
8;14.05.2022 8:00;40,6181
8;14.05.2022 16:00;42,4569
8;15.05.2022 0:00;39,86333
8;15.05.2022 8:00;42,19114
8;15.05.2022 16:00;43,379
8;16.05.2022 0:00;42,0354
8;16.05.2022 8:00;43,62416
8;16.05.2022 16:00;41,9426
8;17.05.2022 0:00;43,04933
8;17.05.2022 8:00;42,85714
8;17.05.2022 16:00;43,63636
8;18.05.2022 0:00;43,67816
8;18.05.2022 8:00;41,97802
8;18.05.2022 16:00;43,84449
8;19.05.2022 0:00;40,99099
8;19.05.2022 8:00;42,0354
8;19.05.2022 16:00;42,98642
8;20.05.2022 0:00;40,97222
8;20.05.2022 8:00;42,64069
8;20.05.2022 16:00;41,21621
8;21.05.2022 0:00;42,72727
8;21.05.2022 8:00;41,55556
8;21.05.2022 16:00;41,57044
8;22.05.2022 0:00;42,88939
8;22.05.2022 8:00;41,3646
8;22.05.2022 16:00;41,83445
8;23.05.2022 0:00;39,50339
8;23.05.2022 8:00;41,86047
8;23.05.2022 16:00;41,36364
8;24.05.2022 0:00;41,6092
8;24.05.2022 8:00;42,98441
8;24.05.2022 16:00;41,6092
8;25.05.2022 0:00;41,37931
8;25.05.2022 8:00;44,31818
8;25.05.2022 16:00;43,47826
8;26.05.2022 0:00;43,18182
8;26.05.2022 8:00;42,98851
8;26.05.2022 16:00;44,84305
8;27.05.2022 0:00;44,44444
8;27.05.2022 8:00;42,39631
8;27.05.2022 16:00;40,57279
8;28.05.2022 0:00;40,46511
8;28.05.2022 8:00;43,2243
8;28.05.2022 16:00;41,07981
8;29.05.2022 0:00;43,14607
8;29.05.2022 8:00;43,28704
8;29.05.2022 16:00;42,69663
8;30.05.2022 0:00;42,69141
8;30.05.2022 8:00;0
8;30.05.2022 16:00;46,0177
8;31.05.2022 0:00;42,52874
8;31.05.2022 8:00;42,15457
8;31.05.2022 16:00;40,13762
8;01.06.2022 0:00;41,41877
8;01.06.2022 8:00;41,68565
8;01.06.2022 16:00;41,03773
8;02.06.2022 0:00;42,46575
8;02.06.2022 8:00;43,29004
8;02.06.2022 16:00;42,85714
8;03.06.2022 0:00;41,0596
8;03.06.2022 8:00;44,49244
8;03.06.2022 16:00;43,26711
8;04.06.2022 0:00;42,47788
8;04.06.2022 8:00;42,41071
8;04.06.2022 16:00;43,03798
8;05.06.2022 0:00;40,86021
8;05.06.2022 8:00;40,85107
8;05.06.2022 16:00;43,10345
8;06.06.2022 0:00;39,95434
8;06.06.2022 8:00;42,95302
8;06.06.2022 16:00;43,51648
8;07.06.2022 0:00;43,47826
8;07.06.2022 8:00;43,15353
8;07.06.2022 16:00;44,34389
8;08.06.2022 0:00;40,36281
8;08.06.2022 8:00;44,18605
8;08.06.2022 16:00;44,54546
8;09.06.2022 0:00;45,3159
8;09.06.2022 8:00;45,01109
8;09.06.2022 16:00;39,81693
8;10.06.2022 0:00;41,42857
8;10.06.2022 8:00;41,37168
8;10.06.2022 16:00;42,0354
8;11.06.2022 0:00;42,88889
8;11.06.2022 8:00;43,55556
8;11.06.2022 16:00;42,1659
8;12.06.2022 0:00;40,44944
8;12.06.2022 8:00;44,44445
8;12.06.2022 16:00;44,24779
8;13.06.2022 0:00;43,84449
8;13.06.2022 8:00;44,13043
8;13.06.2022 16:00;0
8;14.06.2022 0:00;42,22222
8;14.06.2022 8:00;44,46855
8;14.06.2022 16:00;42,66958
8;15.06.2022 0:00;43,55556
8;15.06.2022 8:00;42,85714
8;15.06.2022 16:00;42,47788
8;16.06.2022 0:00;43,51648
8;16.06.2022 8:00;42,79279
8;16.06.2022 16:00;42,98642
8;17.06.2022 0:00;41,47466
8;17.06.2022 8:00;41,55556
8;17.06.2022 16:00;42,50559
8;18.06.2022 0:00;42,41071
8;18.06.2022 8:00;42,38411
8;18.06.2022 16:00;42,07048
8;19.06.2022 0:00;41,77777
8;19.06.2022 8:00;44,46721
8;19.06.2022 16:00;43,08036
8;20.06.2022 0:00;40,89888
8;20.06.2022 8:00;43,29004
8;20.06.2022 16:00;42,79279
8;21.06.2022 0:00;42,26579
8;21.06.2022 8:00;42,50559
8;21.06.2022 16:00;40,68522
8;22.06.2022 0:00;40,9292
8;22.06.2022 8:00;42,12766
8;22.06.2022 16:00;40,44944
8;23.06.2022 0:00;42,85714
8;23.06.2022 8:00;43,37607
8;23.06.2022 16:00;43,73576
8;24.06.2022 0:00;41,83007
8;24.06.2022 8:00;41,9214
8;24.06.2022 16:00;41,5011
8;25.06.2022 0:00;44,17582
8;25.06.2022 8:00;43,19654
8;25.06.2022 16:00;42,22222
8;26.06.2022 0:00;43,91304
8;26.06.2022 8:00;42,76458
8;26.06.2022 16:00;43,47826
8;27.06.2022 0:00;42,98056
8;27.06.2022 8:00;45,14768
8;27.06.2022 16:00;41,66667
8;28.06.2022 0:00;40,44445
8;28.06.2022 8:00;42,48927
8;28.06.2022 16:00;44,24779
8;29.06.2022 0:00;43,88646
8;29.06.2022 8:00;44,84305
8;29.06.2022 16:00;42,1978
8;30.06.2022 0:00;40,17857
8;30.06.2022 8:00;41,12554
8;30.06.2022 16:00;43,19654
8;01.07.2022 0:00;43,44086
8;01.07.2022 8:00;45,22293
8;01.07.2022 16:00;43,81779
8;02.07.2022 0:00;40,89888
8;02.07.2022 8:00;43,34764
8;02.07.2022 16:00;42,34801
8;03.07.2022 0:00;42,95154
8;03.07.2022 8:00;40,9292
8;03.07.2022 16:00;42,47788
8;04.07.2022 0:00;43,95604
8;04.07.2022 8:00;43,48786
8;04.07.2022 16:00;42,05817
8;05.07.2022 0:00;43,80531
8;05.07.2022 8:00;45,21739
8;05.07.2022 16:00;44,42013
8;06.07.2022 0:00;43,07692
8;06.07.2022 8:00;41,11111
8;06.07.2022 16:00;43,97321
8;07.07.2022 0:00;43,91304
8;07.07.2022 8:00;41,55556
8;07.07.2022 16:00;39,09091
8;08.07.2022 0:00;41,48472
8;08.07.2022 8:00;41,73913
8;08.07.2022 16:00;42,1875
8;09.07.2022 0:00;41,9214
8;09.07.2022 8:00;44,13043
8;09.07.2022 16:00;46,42857
8;10.07.2022 0:00;39,77273
8;10.07.2022 8:00;45,79646
8;10.07.2022 16:00;45,25862
8;11.07.2022 0:00;45,41484
8;11.07.2022 8:00;41,95652
8;11.07.2022 16:00;45,49549
8;12.07.2022 0:00;44,44444
8;12.07.2022 8:00;42,4569
8;12.07.2022 16:00;43,95604
8;13.07.2022 0:00;41,59483
8;13.07.2022 8:00;42,73319
8;13.07.2022 16:00;43,2967
8;14.07.2022 0:00;40,1766
8;14.07.2022 8:00;45,45454
8;14.07.2022 16:00;43,67089
8;15.07.2022 0:00;42,67241
8;15.07.2022 8:00;41,03672
8;15.07.2022 16:00;0
8;16.07.2022 0:00;40,18059
8;16.07.2022 8:00;42,98851
8;16.07.2022 16:00;41,95011
8;17.07.2022 0:00;44,54546
8;17.07.2022 8:00;44,49339
8;17.07.2022 16:00;42,60089
8;18.07.2022 0:00;41,45786
8;18.07.2022 8:00;0
8;18.07.2022 16:00;44,15011
8;19.07.2022 0:00;40,63927
8;19.07.2022 8:00;43,125
8;19.07.2022 16:00;44,27966
8;20.07.2022 0:00;43,61702
8;20.07.2022 8:00;42,37288
8;20.07.2022 16:00;42,56757
8;21.07.2022 0:00;42,88889
8;21.07.2022 8:00;41,95652
8;21.07.2022 16:00;41,95652
8;22.07.2022 0:00;42,94359
8;22.07.2022 8:00;44,58599
8;22.07.2022 16:00;41,70306
8;23.07.2022 0:00;44,06779
8;23.07.2022 8:00;41,88912
8;23.07.2022 16:00;42,17391
8;24.07.2022 0:00;43,2
8;24.07.2022 8:00;42,20374
8;24.07.2022 16:00;40,9292
8;25.07.2022 0:00;41,03139
8;25.07.2022 8:00;42,30769
8;25.07.2022 16:00;42,73128
8;26.07.2022 0:00;40,44944
8;26.07.2022 8:00;44,25532
8;26.07.2022 16:00;42,61604
8;27.07.2022 0:00;42,29075
8;27.07.2022 8:00;41,57549
8;27.07.2022 16:00;40,68522
8;28.07.2022 0:00;42,38683
8;28.07.2022 8:00;40,20833
8;28.07.2022 16:00;43,07036
8;29.07.2022 0:00;43,04348
8;29.07.2022 8:00;42,67241
8;29.07.2022 16:00;43,33333
8;30.07.2022 0:00;41,66667
8;30.07.2022 8:00;42,91755
8;30.07.2022 16:00;41,02564
8;31.07.2022 0:00;42,32365
8;31.07.2022 8:00;43,23144
8;31.07.2022 16:00;38,72341
8;01.08.2022 0:00;43,52441
8;01.08.2022 8:00;40,81633
8;01.08.2022 16:00;40,25157
8;02.08.2022 0:00;38,5439
8;02.08.2022 8:00;40,27149
8;02.08.2022 16:00;39,82684
8;03.08.2022 0:00;40,25424
8;03.08.2022 8:00;41,35021
8;03.08.2022 16:00;40,80338
8;04.08.2022 0:00;42,72727
8;04.08.2022 8:00;41,29979
8;04.08.2022 16:00;40,47619
8;05.08.2022 0:00;40
8;05.08.2022 8:00;44,16667
8;05.08.2022 16:00;43,01075
8;06.08.2022 0:00;40,45454
8;06.08.2022 8:00;42,11663
8;06.08.2022 16:00;39,73214
8;07.08.2022 0:00;41,66667
8;07.08.2022 8:00;41,21475
8;07.08.2022 16:00;41,30435
8;08.08.2022 0:00;41,01382
8;08.08.2022 8:00;41,12359
8;08.08.2022 16:00;40,80188
8;09.08.2022 0:00;40,54054
8;09.08.2022 8:00;42,41071
8;09.08.2022 16:00;40,83885
8;10.08.2022 0:00;45,41484
8;10.08.2022 8:00;41,48472
8;10.08.2022 16:00;41,48472
8;11.08.2022 0:00;41,93548
8;11.08.2022 8:00;41,68467
8;11.08.2022 16:00;42,22222
8;12.08.2022 0:00;41,83007
8;12.08.2022 8:00;42,08334
8;12.08.2022 16:00;43,03798
8;13.08.2022 0:00;44,39655
8;13.08.2022 8:00;42,58064
8;13.08.2022 16:00;42,37288
8;14.08.2022 0:00;41,75824
8;14.08.2022 8:00;41,48472
8;14.08.2022 16:00;42,79476
8;15.08.2022 0:00;41,83007
8;15.08.2022 8:00;41,73729
8;15.08.2022 16:00;42,67516
8;16.08.2022 0:00;41,83445
8;16.08.2022 8:00;42,55319
8;16.08.2022 16:00;42,79279
8;17.08.2022 0:00;43,91304
8;17.08.2022 8:00;41,75824
8;17.08.2022 16:00;39,20705
8;18.08.2022 0:00;42,79279
8;18.08.2022 8:00;41,90065
8;18.08.2022 16:00;43,27354
8;19.08.2022 0:00;42,12766
8;19.08.2022 8:00;43,14159
8;19.08.2022 16:00;43,92523
8;20.08.2022 0:00;42,95302
8;20.08.2022 8:00;41,30435
8;20.08.2022 16:00;42,50559
8;21.08.2022 0:00;44,24779
8;21.08.2022 8:00;42,98441
8;21.08.2022 16:00;42,30769
8;22.08.2022 0:00;43,67816
8;22.08.2022 8:00;42,04276
8;22.08.2022 16:00;41,04308
8;23.08.2022 0:00;38,81279
8;23.08.2022 8:00;45,11111
8;23.08.2022 16:00;42,98642
8;24.08.2022 0:00;41,59091
8;24.08.2022 8:00;43,07359
8;24.08.2022 16:00;40,90909
8;25.08.2022 0:00;42,98642
8;25.08.2022 8:00;0
8;25.08.2022 16:00;0
8;26.08.2022 0:00;35,21127
8;26.08.2022 8:00;39,44315
8;26.08.2022 16:00;38,60911
8;27.08.2022 0:00;37,22084
8;27.08.2022 8:00;44,13145
8;27.08.2022 16:00;41,0628
8;28.08.2022 0:00;40,33817
8;28.08.2022 8:00;37,67442
8;28.08.2022 16:00;41,64649
8;29.08.2022 0:00;41,70616
8;29.08.2022 8:00;43,28704
8;29.08.2022 16:00;43,33333
8;30.08.2022 0:00;42,63039
8;30.08.2022 8:00;41,87643
8;30.08.2022 16:00;42,11765
8;31.08.2022 0:00;41,57044
8;31.08.2022 8:00;42,79176
8;31.08.2022 16:00;43,11111
8;01.09.2022 0:00;42,85714
8;01.09.2022 8:00;42,85714
8;01.09.2022 16:00;40,80188
8;02.09.2022 0:00;42,41071
8;02.09.2022 8:00;44,05286
8;02.09.2022 16:00;41,55556
8;03.09.2022 0:00;42,79176
8;03.09.2022 8:00;42,14123
8;03.09.2022 16:00;42,20183
8;04.09.2022 0:00;40,44445
8;04.09.2022 8:00;40,90909
8;04.09.2022 16:00;40
8;05.09.2022 0:00;40,9396
8;05.09.2022 8:00;41,36364
8;05.09.2022 16:00;39,82301
8;06.09.2022 0:00;42,30769
8;06.09.2022 8:00;44,74273
8;06.09.2022 16:00;43,91304
8;07.09.2022 0:00;42,05608
8;07.09.2022 8:00;42,42424
8;07.09.2022 16:00;42,75862
8;08.09.2022 0:00;41,6476
8;08.09.2022 8:00;41,09589
8;08.09.2022 16:00;40,90909
8;09.09.2022 0:00;41,89189
8;09.09.2022 8:00;40,0881
8;09.09.2022 16:00;41,30435
8;10.09.2022 0:00;41,57549
8;10.09.2022 8:00;41,06383
8;10.09.2022 16:00;39,78495
8;11.09.2022 0:00;40,21505
8;11.09.2022 8:00;38,52814
8;11.09.2022 16:00;39,57895
8;12.09.2022 0:00;40,25424
8;12.09.2022 8:00;40,43478
8;12.09.2022 16:00;40,78947
8;13.09.2022 0:00;40,625
8;13.09.2022 8:00;41,841
8;13.09.2022 16:00;41,70404
8;14.09.2022 0:00;41,18993
8;14.09.2022 8:00;40,25424
8;14.09.2022 16:00;42,52632
8;15.09.2022 0:00;41,9426
8;15.09.2022 8:00;40,34335
8;15.09.2022 16:00;39,48498
8;16.09.2022 0:00;40,625
8;16.09.2022 8:00;42,61604
8;16.09.2022 16:00;42,60485
8;17.09.2022 0:00;39,82684
8;17.09.2022 8:00;38,36478
8;17.09.2022 16:00;38,29787
8;18.09.2022 0:00;38,96104
8;18.09.2022 8:00;39,53489
8;18.09.2022 16:00;38,5439
8;19.09.2022 0:00;38,96396
8;19.09.2022 8:00;40,08621
8;19.09.2022 16:00;40,6181
8;20.09.2022 0:00;40,79498
8;20.09.2022 8:00;40,68522
8;20.09.2022 16:00;43,82979
8;21.09.2022 0:00;42,70153
8;21.09.2022 8:00;42,30769
8;21.09.2022 16:00;40,63205
8;22.09.2022 0:00;42,88939
8;22.09.2022 8:00;42,21219
8;22.09.2022 16:00;46,15385
8;23.09.2022 0:00;42,35294
8;23.09.2022 8:00;41,9214
8;23.09.2022 16:00;40,39735
8;24.09.2022 0:00;42,10526
8;24.09.2022 8:00;45,45454
8;24.09.2022 16:00;43,18182
8;25.09.2022 0:00;41,47982
8;25.09.2022 8:00;41,70404
8;25.09.2022 16:00;40,41096
8;26.09.2022 0:00;42,00913
8;26.09.2022 8:00;41,38702
8;26.09.2022 16:00;42,20779
8;27.09.2022 0:00;42,22222
8;27.09.2022 8:00;43,1624
8;27.09.2022 16:00;42,35808
8;28.09.2022 0:00;40,67797
8;28.09.2022 8:00;43,44086
8;28.09.2022 16:00;42,5486
8;29.09.2022 0:00;41,85022
8;29.09.2022 8:00;41,92872
8;29.09.2022 16:00;40,42553
8;30.09.2022 0:00;41,57549
8;30.09.2022 8:00;39,78724
8;30.09.2022 16:00;39,69204
8;01.10.2022 0:00;43,43892
8;01.10.2022 8:00;41,70306
8;01.10.2022 16:00;42,60089
8;02.10.2022 0:00;42,47788
8;02.10.2022 8:00;42,69663
8;02.10.2022 16:00;42,64069
8;03.10.2022 0:00;42,00913
8;03.10.2022 8:00;40,69264
8;03.10.2022 16:00;40,94828
8;04.10.2022 0:00;42,1978
8;04.10.2022 8:00;41,70306
8;04.10.2022 16:00;41,62896
8;05.10.2022 0:00;40,68522
8;05.10.2022 8:00;41,81034
8;05.10.2022 16:00;38,77996
8;06.10.2022 0:00;40,69264
8;06.10.2022 8:00;41,72043
8;06.10.2022 16:00;40,86021
8;07.10.2022 0:00;40,44445
8;07.10.2022 8:00;40,57018
8;07.10.2022 16:00;38,96104
8;08.10.2022 0:00;42,72727
8;08.10.2022 8:00;41,17647
8;08.10.2022 16:00;42,56757
8;09.10.2022 0:00;43,53448
8;09.10.2022 8:00;45,55085
8;09.10.2022 16:00;45,89801
8;10.10.2022 0:00;43,91304
8;10.10.2022 8:00;41,37168
8;10.10.2022 16:00;42,22222
8;11.10.2022 0:00;40,85779
8;11.10.2022 8:00;42,66667
8;11.10.2022 16:00;43,18182
8;12.10.2022 0:00;43,63636
8;12.10.2022 8:00;43,47826
8;12.10.2022 16:00;44,57275
8;13.10.2022 0:00;21,63462
8;13.10.2022 8:00;0
8;13.10.2022 16:00;0
8;14.10.2022 0:00;0
8;14.10.2022 8:00;0
8;14.10.2022 16:00;0
8;15.10.2022 0:00;0
8;15.10.2022 8:00;0
8;15.10.2022 16:00;0
8;16.10.2022 0:00;0
8;16.10.2022 8:00;0
8;16.10.2022 16:00;0
8;17.10.2022 0:00;0
8;17.10.2022 8:00;0
8;17.10.2022 16:00;23,46369
8;18.10.2022 0:00;28,41225
8;18.10.2022 8:00;34,65347
8;18.10.2022 16:00;34,67337
8;19.10.2022 0:00;35,98131
8;19.10.2022 8:00;37,12297
8;19.10.2022 16:00;36,90476
8;20.10.2022 0:00;42,92344
8;20.10.2022 8:00;41,53132
8;20.10.2022 16:00;42,99065
8;21.10.2022 0:00;41,04478
8;21.10.2022 8:00;41,48681
8;21.10.2022 16:00;41,78404
8;22.10.2022 0:00;41,86603
8;22.10.2022 8:00;41,2993
8;22.10.2022 16:00;41,08352
8;23.10.2022 0:00;40,14778
8;23.10.2022 8:00;39,47369
8;23.10.2022 16:00;39,70944
8;24.10.2022 0:00;40,66194
8;24.10.2022 8:00;39,80582
8;24.10.2022 16:00;41,17647
8;25.10.2022 0:00;41,37056
8;25.10.2022 8:00;41,84397
8;25.10.2022 16:00;40,23809
8;26.10.2022 0:00;40,86538
8;26.10.2022 8:00;40,28436
8;26.10.2022 16:00;40,69767
8;27.10.2022 0:00;40,74942
8;27.10.2022 8:00;41,3242
8;27.10.2022 16:00;40,42056
8;28.10.2022 0:00;38,44339
8;28.10.2022 8:00;39,22518
8;28.10.2022 16:00;39,23445
8;29.10.2022 0:00;40
8;29.10.2022 8:00;39,9061
8;29.10.2022 16:00;39,71963
8;30.10.2022 0:00;39,70223
8;30.10.2022 8:00;42,5
8;30.10.2022 16:00;42,38095
8;31.10.2022 0:00;42,04276
8;31.10.2022 8:00;40,78341
8;31.10.2022 16:00;39,35185
8;01.11.2022 0:00;42,12963
8;01.11.2022 8:00;43,26923
8;01.11.2022 16:00;44,05941
8;02.11.2022 0:00;42,65403
8;02.11.2022 8:00;43,61949
8;02.11.2022 16:00;44,69526
8;03.11.2022 0:00;42,89156
8;03.11.2022 8:00;42,98441
8;03.11.2022 16:00;44,49541
8;04.11.2022 0:00;42,92344
8;04.11.2022 8:00;44,60094
8;04.11.2022 16:00;45,52058
8;05.11.2022 0:00;44,73068
8;05.11.2022 8:00;44,87805
8;05.11.2022 16:00;43,42432
8;06.11.2022 0:00;44,60785
8;06.11.2022 8:00;43,99093
8;06.11.2022 16:00;46,35762
8;07.11.2022 0:00;43,75
8;07.11.2022 8:00;43,18182
8;07.11.2022 16:00;44,85126
8;08.11.2022 0:00;42,89044
8;08.11.2022 8:00;42,39631
8;08.11.2022 16:00;42,12963
8;09.11.2022 0:00;43,56659
8;09.11.2022 8:00;41,09589
8;09.11.2022 16:00;42,41706
8;10.11.2022 0:00;41,57044
8;10.11.2022 8:00;43,44828
8;10.11.2022 16:00;43,73576
8;11.11.2022 0:00;39,35185
8;11.11.2022 8:00;43,56659
8;11.11.2022 16:00;44,44444
8;12.11.2022 0:00;43,51852
8;12.11.2022 8:00;43,0622
8;12.11.2022 16:00;43,62745
8;13.11.2022 0:00;42,71845
8;13.11.2022 8:00;43,73523
8;13.11.2022 16:00;41,46341
8;14.11.2022 0:00;41,66667
8;14.11.2022 8:00;44,75525
8;14.11.2022 16:00;46,09756
8;15.11.2022 0:00;41,86047
8;15.11.2022 8:00;44,09091
8;15.11.2022 16:00;44,5977
8;16.11.2022 0:00;43,379
8;16.11.2022 8:00;43,67816
8;16.11.2022 16:00;42,05608
8;17.11.2022 0:00;42,75534
8;17.11.2022 8:00;43,87991
8;17.11.2022 16:00;42,3341
8;18.11.2022 0:00;44,81132
8;18.11.2022 8:00;45,37037
8;18.11.2022 16:00;42,6506
8;19.11.2022 0:00;39,9061
8;19.11.2022 8:00;43,58974
8;19.11.2022 16:00;40,27149
8;20.11.2022 0:00;40,09324
8;20.11.2022 8:00;45,51887
8;20.11.2022 16:00;43,16547
8;21.11.2022 0:00;41,86047
8;21.11.2022 8:00;42,99517
8;21.11.2022 16:00;40,47619
8;22.11.2022 0:00;42,19512
8;22.11.2022 8:00;39,90385
8;22.11.2022 16:00;39,06977
8;23.11.2022 0:00;36,8932
8;23.11.2022 8:00;42,42424
8;23.11.2022 16:00;43,06931
8;24.11.2022 0:00;40,14963
8;24.11.2022 8:00;39,50617
8;24.11.2022 16:00;39,37198
8;25.11.2022 0:00;39,50617
8;25.11.2022 8:00;40,97561
8;25.11.2022 16:00;40,04854
8;26.11.2022 0:00;40,24097
8;26.11.2022 8:00;40,82125
8;26.11.2022 16:00;38,17734
8;27.11.2022 0:00;43,0622
8;27.11.2022 8:00;42,38579
8;27.11.2022 16:00;41,48148
8;28.11.2022 0:00;45,88235
8;28.11.2022 8:00;45,34314
8;28.11.2022 16:00;44,88372
8;29.11.2022 0:00;43,02325
8;29.11.2022 8:00;43,79391
8;29.11.2022 16:00;42,65403
8;30.11.2022 0:00;40,75829
8;30.11.2022 8:00;39,01869
8;30.11.2022 16:00;42,08038
8;01.12.2022 0:00;41,78404
8;01.12.2022 8:00;45,56962
8;01.12.2022 16:00;43,58974
8;02.12.2022 0:00;39,40887
8;02.12.2022 8:00;39,14141
8;02.12.2022 16:00;44,5
8;03.12.2022 0:00;39,20596
8;03.12.2022 8:00;42,02532
8;03.12.2022 16:00;39,79328
8;04.12.2022 0:00;41,79894
8;04.12.2022 8:00;40,29126
8;04.12.2022 16:00;41,41414
8;05.12.2022 0:00;39,27649
8;05.12.2022 8:00;42,82051
8;05.12.2022 16:00;40,96692
8;06.12.2022 0:00;39,79328
8;06.12.2022 8:00;41,62437
8;06.12.2022 16:00;41,05263
8;07.12.2022 0:00;41,92709
8;07.12.2022 8:00;40,8971
8;07.12.2022 16:00;39,28571
8;08.12.2022 0:00;41,55844
8;08.12.2022 8:00;40,89775
8;08.12.2022 16:00;36,33952
8;09.12.2022 0:00;41,55496
8;09.12.2022 8:00;41,23223
8;09.12.2022 16:00;42,79279
8;10.12.2022 0:00;43,17073
8;10.12.2022 8:00;42,52874
8;10.12.2022 16:00;43,47826
8;11.12.2022 0:00;44,18605
8;11.12.2022 8:00;46,93877
8;11.12.2022 16:00;45,02618
8;12.12.2022 0:00;43,58974
8;12.12.2022 8:00;41,89526
8;12.12.2022 16:00;40,201
8;13.12.2022 0:00;38,77551
8;13.12.2022 8:00;43,68932
8;13.12.2022 16:00;42,64339
8;14.12.2022 0:00;39,53489
8;14.12.2022 8:00;42,06549
8;14.12.2022 16:00;42,30769
8;15.12.2022 0:00;40
8;15.12.2022 8:00;39,74359
8;15.12.2022 16:00;40,75067
8;16.12.2022 0:00;43,92765
8;16.12.2022 8:00;40,74074
8;16.12.2022 16:00;42,21106
8;17.12.2022 0:00;43,52332
8;17.12.2022 8:00;42,30769
8;17.12.2022 16:00;40,96692
8;18.12.2022 0:00;37,66234
8;18.12.2022 8:00;0
8;18.12.2022 16:00;0
8;19.12.2022 0:00;36,85567
8;19.12.2022 8:00;41,90231
8;19.12.2022 16:00;31,08808
8;20.12.2022 0:00;43,85027
8;20.12.2022 8:00;41,03194
8;20.12.2022 16:00;39,74359
8;21.12.2022 0:00;42,31738
8;21.12.2022 8:00;44,05063
8;21.12.2022 16:00;42,32804
8;22.12.2022 0:00;41,68866
8;22.12.2022 8:00;41,20603
8;22.12.2022 16:00;41,22137
8;23.12.2022 0:00;44,11028
8;23.12.2022 8:00;42,23433
8;23.12.2022 16:00;41,64456
8;24.12.2022 0:00;43,24324
8;24.12.2022 8:00;43,42432
8;24.12.2022 16:00;42,63566
8;25.12.2022 0:00;43,19372
8;25.12.2022 8:00;41,23711
8;25.12.2022 16:00;40,3183
8;26.12.2022 0:00;41,94373
8;26.12.2022 8:00;42,74809
8;26.12.2022 16:00;40,74074
8;27.12.2022 0:00;39,47368
8;27.12.2022 8:00;42,5641
8;27.12.2022 16:00;42,19949
8;28.12.2022 0:00;42,93059
8;28.12.2022 8:00;41,10276
8;28.12.2022 16:00;0
8;29.12.2022 0:00;41,90231
8;29.12.2022 8:00;41,09948
8;29.12.2022 16:00;42,07792
8;30.12.2022 0:00;40,71247
8;30.12.2022 8:00;40,14598
8;30.12.2022 16:00;42,38095
